lat,lng
37.5906900199854,126.997715424817
37.5751372942865,127.004044861769
37.588559805649,126.997822939006
37.5780863495289,127.021461786317
37.6068480464065,126.957963763608
37.6074383271574,126.970249130338
37.5761445658622,126.957925898536
37.5737164709797,127.022719893302
37.6085203551485,126.974203406118
37.5727752598236,126.973257166628
37.5874603273576,126.997995407846
37.5779927812929,127.014696141319
37.5732400524296,127.022100203456
37.6090364727392,126.956263487952
37.5757916307873,126.9699712435
37.5781958159533,127.01000066213
37.5922473334639,126.964034487443
37.5753171996632,127.004674395734
37.5905162048674,126.99709211858
37.5750964069721,126.981224701828
37.6096871387295,126.975919729895
37.5727229945432,126.962614055939
37.5713383634284,126.973705262923
37.5734457874911,127.02237715289
37.5738517068991,127.016177810477
37.5713508933218,126.972934723706
37.5881837465918,127.001066673
37.5779534469666,127.010018969316
37.6082143705206,126.973755821661
37.6070004694426,126.967600127567
37.6047043115562,126.963630877352
37.5721312045136,127.020567845963
37.5726207759088,126.972245219787
37.5754051278289,127.009368613074
37.5724071549574,127.016729343206
37.5946343238529,126.964011031835
37.5741702549538,126.97054356305
37.573660668544,126.972093823848
37.571352181503,127.016717108303
37.5765134678199,127.0200141192
37.5810048174876,126.97082876877
37.6099791717614,126.977399664316
37.5607801747959,127.000688822151
37.5538334378845,126.975790250995
37.5698929310606,127.020688349332
37.559494681597,127.007258086888
37.561044379755,127.015749929916
37.5518503910487,127.006512700611
37.5601165654821,127.011578357047
37.559256579134,127.001671768784
37.5491436025733,127.004825079267
37.5513921722803,127.005965157696
37.5510618710276,127.005870976655
37.5550177138767,126.967221788694
37.5677164459151,127.016349553927
37.5557105820571,126.981848061188
37.5631527459053,126.969654984929
37.5595875821395,126.967257249333
37.566708034837,127.022477348128
37.5568692021103,126.980331228342
37.5702355727167,127.0212346135
37.5696874945972,127.020742512867
37.562402711937,126.995939188779
37.5562258738598,126.98252007976
37.5633219772152,126.999468255601
37.5515272638274,127.005296009443
37.5488702757504,127.006001621664
37.5672856996586,126.970342303639
37.5633835164692,127.000001584595
37.5679940708271,126.99307715654
37.5613995125221,126.998504521455
37.5509168303169,127.00545349403
37.5494498739986,127.007787174305
37.5639596860601,127.017378274867
37.5575593766319,127.016022291395
37.5637577158708,126.99580566902
37.5594031619007,126.983218672682
37.5652397406613,127.001405231149
37.5550897722338,126.965563662247
37.5582562719927,126.981925536214
37.5677197822002,127.021404705916
37.5606358272505,126.968341179709
37.5592654596607,127.016990338292
37.5680483704991,126.994184286586
37.5635913526827,126.97037127234
37.5480424320662,127.00611980975
37.5381419180765,127.005525769768
37.5200740016953,126.969441335164
37.5512636713244,126.975211553869
37.5424968602375,126.964300661846
37.5372598680856,126.956698964812
37.5480240758718,126.978123496232
37.5377777996132,126.968813728954
37.5297194669812,127.008332127853
37.5213248912321,126.964391746835
37.5350812105415,126.996635479251
37.5486770960956,126.973600288664
37.5322146493409,126.969810417481
37.5391384179097,127.003281312445
37.5345512509341,127.010750957657
37.5350861954377,126.997907654223
37.5408405314683,126.960017544465
37.5303376860557,127.007715042965
37.5333282140932,126.973246593781
37.5386874768496,126.970318445052
37.5327019212766,126.954166947697
37.533656085545,126.951471246033
37.5415238989183,126.966551159331
37.5486022437552,126.979101847781
37.5379052490991,126.967983178091
37.5190183972899,126.980020590419
37.5426325782396,126.963506256197
37.5492101060733,126.978868899876
37.536705437867,126.969538303699
37.5228212286831,126.998496015642
37.5418553659449,126.963183696919
37.5329064373609,127.004213646558
37.5242745211479,126.970684689419
37.5261585854458,126.969883111317
37.5342584145129,127.010872655692
37.5392435082897,126.967338336285
37.5251113403049,126.969145035914
37.5498213338045,126.977833268946
37.5314451625387,127.011467348354
37.5243970537181,126.966281308179
37.5333606102842,126.960835806269
37.5383471132315,126.969048046629
37.5382765617916,126.967363197885
37.5371756077648,126.972984984131
37.5201637323928,126.971946115671
37.533578250287,127.008679105878
37.5315340503681,126.95559975312
